Player_initial_last,tournament id,player id,DK_Hole_FP,DK_Streak_Bonus_FP,FD_Hole_FP,FD_Streak_Bonus_FP,player,tournament name,date,season,final position,DK_Finish_FP,FD_Finish_FP,DK_Total_FP,FD_Total_FP,major,made_cut,course,Finish,Score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
A. Hadwin,401025259,5548,54.5,0,47.4,15.6,Adam Hadwin,The Open,7/22/2018,2018,35,2,1,56.5,64,1,1,"Carnoustie Golf Club, Carnoustie, Scotland",NA,NA,NA,NA,NA,NA,NA,NA
A. Hadwin,401025260,5548,31.5,0,30.2,6.8,Adam Hadwin,RBC Canadian Open,7/29/2018,2018,NA,0,0,31.5,37,0,0,"Glen Abbey - Oakville, Ontario, Canada",CUT,-3,0.15,0.18,-0.16,-0.07,-0.04,0.1
A. Hadwin,401025263,5548,22.5,0,19,0.6,Adam Hadwin,PGA Championship,8/12/2018,2018,NA,0,0,22.5,19.6,1,0,"Bellrive - St. Louis, MO",CUT,3,-1.72,0.98,-0.58,0.31,0.7,-1.01
A. Hadwin,401025265,5548,73,3,70.8,21,Adam Hadwin,The Northern Trust,8/26/2018,2018,11,6,5,82,96.8,0,1,"Ridgewood - Paramus, NJ",T11,-10,2.02,0.84,-0.96,0,-0.13,1.89
A. Hadwin,401025266,5548,75.5,3,69.7,18.8,Adam Hadwin,Dell Technologies Championship,9/3/2018,2018,21,4,3,82.5,91.5,0,1,"TPC Boston - Norton, MA",T21,-8,0.67,-0.12,0.37,0.18,0.43,1.1
A. Hadwin,401025267,5548,77,8,74.4,20.7,Adam Hadwin,BMW Championship,9/10/2018,2018,19,5,4,90,99.1,0,1,"Aronimink Golf Club - Newton Square, PA",T19,-12,0.74,0.69,-0.25,-0.29,0.15,0.88
A. Hadwin,401025270,5548,55.5,0,50.2,9.6,Adam Hadwin,Quicken Loans National,7/1/2018,2018,48,1,0,56.5,59.8,0,1,"TPC Potomac - Potomac, MD",T48,-1,-0.64,0.08,0.32,0.37,0.77,0.13
A. Hadwin,401056252,5548,30.5,0,23.8,10,Adam Hadwin,Safeway Open,10/7/2018,2019,NA,0,0,30.5,33.8,0,0,"Silverado - Napa, CA",CUT,2,-0.88,-1.23,-0.66,0.29,-1.6,-2.48
A. Hadwin,401056501,5548,73,3,70.8,11,Adam Hadwin,The CJ Cup @ Nine Bridges,10/21/2018,2019,10,7,6,83,87.8,0,1,"Nine Bridges - Seoul, South Korea",NA,NA,NA,NA,NA,NA,NA,NA
A. Hadwin,401056502,5548,55,3,45.9,16.4,Adam Hadwin,WGC-HSBC Champions,10/28/2018,2019,30,3,2,61,64.3,0,1,"Sheshan International - Shanghai, China",NA,NA,NA,NA,NA,NA,NA,NA
A. Hadwin,401056505,5548,90,14,86.8,20.5,Adam Hadwin,Mayakoba Golf Classic,11/11/2018,2019,10,7,6,111,113.3,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
A. Hadwin,401056511,5548,52,6,52.9,11.3,Adam Hadwin,Desert Classic,1/20/2019,2019,NA,0,0,58,64.2,0,0,"La Quinta CC - La Quinta, CA",T2,-25,0.92,-0.48,2.95,1,3.46,4.38
A. Hadwin,401056513,5548,70,3,62.5,24.8,Adam Hadwin,Waste Management Phoenix Open,2/3/2019,2019,44,1,0,74,87.3,0,1,"TPC Scottsdale - Scottsdale, AZ",T44,-4,-0.02,0.37,-0.43,0.6,0.53,0.51
A. Hadwin,401056514,5548,66,3,62.6,27,Adam Hadwin,AT&T Pebble Beach Pro-Am,2/11/2019,2019,18,5,4,74,93.6,0,1,"Spyglass Hill - Pebble Beach, CA",T18,-8,0.06,0.05,0.07,0.86,0.98,1.04
A. Hadwin,401056515,5548,45.5,0,33.9,20.6,Adam Hadwin,Genesis Open,2/14/2019,2019,75,0,0,45.5,54.5,0,1,"Riviera - Pacific Palisades, CA",75,10,-0.43,-0.65,-0.88,-0.27,-1.79,-2.22
A. Hadwin,401056521,5548,70,3,61.5,45,Adam Hadwin,Arnold Palmer Invitational Pres. by Mastercard,3/10/2019,2019,33,2,1,75,107.5,0,1,"Bay Hill - Orlando, FL",T33,-2,-0.12,0.05,-0.36,1.25,0.94,0.82
A. Hadwin,401056522,5548,23,0,13.7,5.6,Adam Hadwin,The Players Championship,3/17/2019,2019,NA,0,0,23,19.3,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",CUT,7,-0.3,-0.45,-2.81,-0.36,-3.62,-3.92
A. Hadwin,401056523,5548,29,0,24,16.2,Adam Hadwin,Valspar Championship,3/24/2019,2019,NA,0,0,29,40.2,0,0,"Innisbrook - Palm Harbor, FL",CUT,2,0.4,-0.17,-0.19,0.08,-0.28,0.12
A. Hadwin,401056528,5548,53,0,47.7,14.6,Adam Hadwin,RBC Heritage,4/21/2019,2019,48,1,0,54,62.3,0,1,"Harbour Town - Hilton Head, SC",T48,1,-0.07,-0.55,-0.56,1.14,0.03,-0.03
A. Hadwin,401056549,5548,32.5,0,26.9,10.2,Adam Hadwin,Travelers Championship,6/23/2019,2019,NA,0,0,32.5,37.1,0,0,"TPC River Highlands - Cromwell, CT",CUT,E,-0.15,-0.46,0.76,-0.66,-0.37,-0.52
A. Hadwin,401056550,5548,62.5,0,53.6,20.2,Adam Hadwin,Wells Fargo Championship,5/5/2019,2019,38,2,1,64.5,74.8,0,1,"Quail Hollow - Charlotte, NC",T38,-1,0.31,0.58,0.64,-0.69,0.53,0.84
A. Hadwin,401056552,5548,47.5,0,40.6,10,Adam Hadwin,PGA Championship,5/19/2019,2019,29,3,2,50.5,52.6,1,1,"Bethpage - Farmingdale, NY",T29,5,-0.43,0.29,1.17,0.34,1.81,1.38
A. Hadwin,401056554,5548,61.5,3,52.2,15.8,Adam Hadwin,The Memorial Tournament pres. by Nationwide,6/2/2019,2019,52,0,0,64.5,68,0,1,"Muirfield Village - Dublin, OH",T52,1,0.95,-0.58,-1.04,0.49,-1.14,-0.19
A. Hadwin,401056555,5548,62,6,58.5,11.7,Adam Hadwin,RBC Canadian Open,6/9/2019,2019,6,12,12,80,82.2,0,1,"Hamilton - Hamilton, Ontario, Canada",6,-12,0.79,0.49,0.95,0.54,1.98,2.77
A. Hadwin,401056558,5548,93,14,91.6,35.8,Adam Hadwin,3M Open,7/7/2019,2019,4,16,16,123,143.4,0,1,"TPC Twin Cities - Blaine, MN",4,-18,1.59,-0.91,1.67,0.41,1.16,2.75
A. Lahiri,3744,4989,23,0,20.9,0,Anirban Lahiri,Waste Management Phoenix Open,2/4/2018,2018,NA,0,0,23,20.9,0,0,"TPC Scottsdale - Scottsdale, AZ",CUT,1,0.08,-0.73,-0.93,0.54,-1.11,-1.03
